GEO_ID,Geographic Area Name, !!Total:,Block
1000000US360570721003046,"Block 3046, Block Group 3, Census Tract 721, Montgomery County, New York",6,3046
1000000US360570721003047,"Block 3047, Block Group 3, Census Tract 721, Montgomery County, New York",11,3047
1000000US360570721003048,"Block 3048, Block Group 3, Census Tract 721, Montgomery County, New York",24,3048
1000000US360570721003049,"Block 3049, Block Group 3, Census Tract 721, Montgomery County, New York",10,3049
1000000US360570721003050,"Block 3050, Block Group 3, Census Tract 721, Montgomery County, New York",14,3050
1000000US360570721003051,"Block 3051, Block Group 3, Census Tract 721, Montgomery County, New York",0,3051
1000000US360570721003052,"Block 3052, Block Group 3, Census Tract 721, Montgomery County, New York",0,3052
1000000US360570721004000,"Block 4000, Block Group 4, Census Tract 721, Montgomery County, New York",7,4000
1000000US360570721004001,"Block 4001, Block Group 4, Census Tract 721, Montgomery County, New York",0,4001
1000000US360570721004002,"Block 4002, Block Group 4, Census Tract 721, Montgomery County, New York",5,4002
1000000US360570721004003,"Block 4003, Block Group 4, Census Tract 721, Montgomery County, New York",39,4003
1000000US360570721004004,"Block 4004, Block Group 4, Census Tract 721, Montgomery County, New York",11,4004
1000000US360570721004005,"Block 4005, Block Group 4, Census Tract 721, Montgomery County, New York",15,4005
1000000US360570721004006,"Block 4006, Block Group 4, Census Tract 721, Montgomery County, New York",10,4006
1000000US360570721004007,"Block 4007, Block Group 4, Census Tract 721, Montgomery County, New York",12,4007
1000000US360570721004008,"Block 4008, Block Group 4, Census Tract 721, Montgomery County, New York",0,4008
1000000US360570721004009,"Block 4009, Block Group 4, Census Tract 721, Montgomery County, New York",0,4009
1000000US360570721004010,"Block 4010, Block Group 4, Census Tract 721, Montgomery County, New York",0,4010
1000000US360570721004011,"Block 4011, Block Group 4, Census Tract 721, Montgomery County, New York",10,4011
1000000US360570721004012,"Block 4012, Block Group 4, Census Tract 721, Montgomery County, New York",0,4012
1000000US360570721004013,"Block 4013, Block Group 4, Census Tract 721, Montgomery County, New York",0,4013
1000000US360570721004014,"Block 4014, Block Group 4, Census Tract 721, Montgomery County, New York",24,4014
1000000US360570721004015,"Block 4015, Block Group 4, Census Tract 721, Montgomery County, New York",35,4015
1000000US360570721004016,"Block 4016, Block Group 4, Census Tract 721, Montgomery County, New York",12,4016
1000000US360570721004017,"Block 4017, Block Group 4, Census Tract 721, Montgomery County, New York",33,4017
1000000US360570721004018,"Block 4018, Block Group 4, Census Tract 721, Montgomery County, New York",11,4018
1000000US360570721004019,"Block 4019, Block Group 4, Census Tract 721, Montgomery County, New York",0,4019
1000000US360570721004020,"Block 4020, Block Group 4, Census Tract 721, Montgomery County, New York",15,4020
1000000US360570721004021,"Block 4021, Block Group 4, Census Tract 721, Montgomery County, New York",0,4021
1000000US360570721004022,"Block 4022, Block Group 4, Census Tract 721, Montgomery County, New York",5,4022
1000000US360570721004023,"Block 4023, Block Group 4, Census Tract 721, Montgomery County, New York",5,4023
1000000US360570721004024,"Block 4024, Block Group 4, Census Tract 721, Montgomery County, New York",23,4024
1000000US360570721004025,"Block 4025, Block Group 4, Census Tract 721, Montgomery County, New York",8,4025
1000000US360570721004026,"Block 4026, Block Group 4, Census Tract 721, Montgomery County, New York",14,4026
1000000US360570721004027,"Block 4027, Block Group 4, Census Tract 721, Montgomery County, New York",42,4027
1000000US360570721004028,"Block 4028, Block Group 4, Census Tract 721, Montgomery County, New York",5,4028
1000000US360570721004029,"Block 4029, Block Group 4, Census Tract 721, Montgomery County, New York",74,4029
1000000US360570721004030,"Block 4030, Block Group 4, Census Tract 721, Montgomery County, New York",13,4030
1000000US360570721004031,"Block 4031, Block Group 4, Census Tract 721, Montgomery County, New York",17,4031
1000000US360570721004032,"Block 4032, Block Group 4, Census Tract 721, Montgomery County, New York",32,4032
1000000US360570721004033,"Block 4033, Block Group 4, Census Tract 721, Montgomery County, New York",17,4033
1000000US360570721004034,"Block 4034, Block Group 4, Census Tract 721, Montgomery County, New York",19,4034
1000000US360570721004035,"Block 4035, Block Group 4, Census Tract 721, Montgomery County, New York",11,4035
1000000US360570721004036,"Block 4036, Block Group 4, Census Tract 721, Montgomery County, New York",0,4036
1000000US360570721004037,"Block 4037, Block Group 4, Census Tract 721, Montgomery County, New York",0,4037
1000000US360570721004038,"Block 4038, Block Group 4, Census Tract 721, Montgomery County, New York",0,4038
1000000US360570721004039,"Block 4039, Block Group 4, Census Tract 721, Montgomery County, New York",0,4039
1000000US360570721004040,"Block 4040, Block Group 4, Census Tract 721, Montgomery County, New York",7,4040
1000000US360570721004041,"Block 4041, Block Group 4, Census Tract 721, Montgomery County, New York",10,4041
1000000US360570721004042,"Block 4042, Block Group 4, Census Tract 721, Montgomery County, New York",30,4042
1000000US360570721004043,"Block 4043, Block Group 4, Census Tract 721, Montgomery County, New York",75,4043
1000000US360570721004044,"Block 4044, Block Group 4, Census Tract 721, Montgomery County, New York",31,4044
1000000US360570721004045,"Block 4045, Block Group 4, Census Tract 721, Montgomery County, New York",50,4045
1000000US360570721004046,"Block 4046, Block Group 4, Census Tract 721, Montgomery County, New York",2,4046
1000000US360570721004047,"Block 4047, Block Group 4, Census Tract 721, Montgomery County, New York",11,4047
1000000US360570721004048,"Block 4048, Block Group 4, Census Tract 721, Montgomery County, New York",9,4048
1000000US360570721004049,"Block 4049, Block Group 4, Census Tract 721, Montgomery County, New York",19,4049
1000000US360570721004050,"Block 4050, Block Group 4, Census Tract 721, Montgomery County, New York",1,4050
1000000US360570721004051,"Block 4051, Block Group 4, Census Tract 721, Montgomery County, New York",11,4051
1000000US360570721004052,"Block 4052, Block Group 4, Census Tract 721, Montgomery County, New York",10,4052
1000000US360570721004053,"Block 4053, Block Group 4, Census Tract 721, Montgomery County, New York",13,4053
1000000US360570721004054,"Block 4054, Block Group 4, Census Tract 721, Montgomery County, New York",18,4054
1000000US360570721004055,"Block 4055, Block Group 4, Census Tract 721, Montgomery County, New York",10,4055
1000000US360570721004056,"Block 4056, Block Group 4, Census Tract 721, Montgomery County, New York",6,4056
1000000US360570721004057,"Block 4057, Block Group 4, Census Tract 721, Montgomery County, New York",0,4057
1000000US360570721004058,"Block 4058, Block Group 4, Census Tract 721, Montgomery County, New York",20,4058
1000000US360570721004059,"Block 4059, Block Group 4, Census Tract 721, Montgomery County, New York",0,4059
1000000US360570721004060,"Block 4060, Block Group 4, Census Tract 721, Montgomery County, New York",0,4060
1000000US360570721004061,"Block 4061, Block Group 4, Census Tract 721, Montgomery County, New York",0,4061
1000000US360570721004062,"Block 4062, Block Group 4, Census Tract 721, Montgomery County, New York",0,4062
1000000US360570721004063,"Block 4063, Block Group 4, Census Tract 721, Montgomery County, New York",0,4063
1000000US360570721004064,"Block 4064, Block Group 4, Census Tract 721, Montgomery County, New York",0,4064
1000000US360570721004065,"Block 4065, Block Group 4, Census Tract 721, Montgomery County, New York",0,4065
1000000US360570721004066,"Block 4066, Block Group 4, Census Tract 721, Montgomery County, New York",10,4066
1000000US360570721004067,"Block 4067, Block Group 4, Census Tract 721, Montgomery County, New York",0,4067
1000000US360570721004068,"Block 4068, Block Group 4, Census Tract 721, Montgomery County, New York",3,4068
1000000US360570721004069,"Block 4069, Block Group 4, Census Tract 721, Montgomery County, New York",0,4069
1000000US360570721004070,"Block 4070, Block Group 4, Census Tract 721, Montgomery County, New York",0,4070
1000000US360570721004071,"Block 4071, Block Group 4, Census Tract 721, Montgomery County, New York",13,4071
1000000US360570721004072,"Block 4072, Block Group 4, Census Tract 721, Montgomery County, New York",94,4072
1000000US360570721004073,"Block 4073, Block Group 4, Census Tract 721, Montgomery County, New York",32,4073
1000000US360570721004074,"Block 4074, Block Group 4, Census Tract 721, Montgomery County, New York",0,4074
1000000US360570721004075,"Block 4075, Block Group 4, Census Tract 721, Montgomery County, New York",3,4075
1000000US360570721004076,"Block 4076, Block Group 4, Census Tract 721, Montgomery County, New York",0,4076
1000000US360570721004077,"Block 4077, Block Group 4, Census Tract 721, Montgomery County, New York",0,4077
1000000US360570721004078,"Block 4078, Block Group 4, Census Tract 721, Montgomery County, New York",0,4078
1000000US360570721004079,"Block 4079, Block Group 4, Census Tract 721, Montgomery County, New York",0,4079
1000000US360570721004080,"Block 4080, Block Group 4, Census Tract 721, Montgomery County, New York",3,4080
1000000US360570721004081,"Block 4081, Block Group 4, Census Tract 721, Montgomery County, New York",8,4081
1000000US360570721004082,"Block 4082, Block Group 4, Census Tract 721, Montgomery County, New York",0,4082
1000000US360570722001000,"Block 1000, Block Group 1, Census Tract 722, Montgomery County, New York",10,1000
1000000US360570722001001,"Block 1001, Block Group 1, Census Tract 722, Montgomery County, New York",7,1001
1000000US360570722001002,"Block 1002, Block Group 1, Census Tract 722, Montgomery County, New York",79,1002
1000000US360570722001003,"Block 1003, Block Group 1, Census Tract 722, Montgomery County, New York",28,1003
1000000US360570722001004,"Block 1004, Block Group 1, Census Tract 722, Montgomery County, New York",17,1004
1000000US360570722001005,"Block 1005, Block Group 1, Census Tract 722, Montgomery County, New York",0,1005
1000000US360570722001006,"Block 1006, Block Group 1, Census Tract 722, Montgomery County, New York",97,1006
1000000US360570722001007,"Block 1007, Block Group 1, Census Tract 722, Montgomery County, New York",26,1007
1000000US360570722001008,"Block 1008, Block Group 1, Census Tract 722, Montgomery County, New York",30,1008
1000000US360570722001009,"Block 1009, Block Group 1, Census Tract 722, Montgomery County, New York",16,1009
1000000US360570722001010,"Block 1010, Block Group 1, Census Tract 722, Montgomery County, New York",0,1010
1000000US360570722001011,"Block 1011, Block Group 1, Census Tract 722, Montgomery County, New York",0,1011
1000000US360570722001012,"Block 1012, Block Group 1, Census Tract 722, Montgomery County, New York",105,1012
1000000US360570722001013,"Block 1013, Block Group 1, Census Tract 722, Montgomery County, New York",87,1013
1000000US360570722001014,"Block 1014, Block Group 1, Census Tract 722, Montgomery County, New York",36,1014
1000000US360570722001015,"Block 1015, Block Group 1, Census Tract 722, Montgomery County, New York",58,1015
1000000US360570722001016,"Block 1016, Block Group 1, Census Tract 722, Montgomery County, New York",9,1016
1000000US360570722001017,"Block 1017, Block Group 1, Census Tract 722, Montgomery County, New York",27,1017
1000000US360570722001018,"Block 1018, Block Group 1, Census Tract 722, Montgomery County, New York",7,1018
1000000US360570722001019,"Block 1019, Block Group 1, Census Tract 722, Montgomery County, New York",115,1019
1000000US360570722001020,"Block 1020, Block Group 1, Census Tract 722, Montgomery County, New York",31,1020
1000000US360570722001021,"Block 1021, Block Group 1, Census Tract 722, Montgomery County, New York",0,1021
1000000US360570722001022,"Block 1022, Block Group 1, Census Tract 722, Montgomery County, New York",0,1022
1000000US360570722001023,"Block 1023, Block Group 1, Census Tract 722, Montgomery County, New York",0,1023
1000000US360570722001024,"Block 1024, Block Group 1, Census Tract 722, Montgomery County, New York",0,1024
1000000US360570722002000,"Block 2000, Block Group 2, Census Tract 722, Montgomery County, New York",13,2000
1000000US360570722002001,"Block 2001, Block Group 2, Census Tract 722, Montgomery County, New York",0,2001
1000000US360570722002002,"Block 2002, Block Group 2, Census Tract 722, Montgomery County, New York",0,2002
1000000US360570722002003,"Block 2003, Block Group 2, Census Tract 722, Montgomery County, New York",0,2003
1000000US360570722002004,"Block 2004, Block Group 2, Census Tract 722, Montgomery County, New York",11,2004
1000000US360570722002005,"Block 2005, Block Group 2, Census Tract 722, Montgomery County, New York",14,2005
1000000US360570722002006,"Block 2006, Block Group 2, Census Tract 722, Montgomery County, New York",0,2006
1000000US360570722002007,"Block 2007, Block Group 2, Census Tract 722, Montgomery County, New York",0,2007
1000000US360570722002008,"Block 2008, Block Group 2, Census Tract 722, Montgomery County, New York",0,2008
1000000US360570722002009,"Block 2009, Block Group 2, Census Tract 722, Montgomery County, New York",0,2009
1000000US360570722002010,"Block 2010, Block Group 2, Census Tract 722, Montgomery County, New York",10,2010
1000000US360570722002011,"Block 2011, Block Group 2, Census Tract 722, Montgomery County, New York",16,2011
1000000US360570722002012,"Block 2012, Block Group 2, Census Tract 722, Montgomery County, New York",0,2012
1000000US360570722002013,"Block 2013, Block Group 2, Census Tract 722, Montgomery County, New York",0,2013
1000000US360570722002014,"Block 2014, Block Group 2, Census Tract 722, Montgomery County, New York",0,2014
1000000US360570722002015,"Block 2015, Block Group 2, Census Tract 722, Montgomery County, New York",27,2015
1000000US360570722002016,"Block 2016, Block Group 2, Census Tract 722, Montgomery County, New York",12,2016
1000000US360570722002017,"Block 2017, Block Group 2, Census Tract 722, Montgomery County, New York",6,2017
1000000US360570722002018,"Block 2018, Block Group 2, Census Tract 722, Montgomery County, New York",0,2018
1000000US360570722002019,"Block 2019, Block Group 2, Census Tract 722, Montgomery County, New York",0,2019
1000000US360570722002020,"Block 2020, Block Group 2, Census Tract 722, Montgomery County, New York",57,2020
1000000US360570722002021,"Block 2021, Block Group 2, Census Tract 722, Montgomery County, New York",16,2021
1000000US360570722002022,"Block 2022, Block Group 2, Census Tract 722, Montgomery County, New York",2,2022
1000000US360570722002023,"Block 2023, Block Group 2, Census Tract 722, Montgomery County, New York",0,2023
1000000US360570722002024,"Block 2024, Block Group 2, Census Tract 722, Montgomery County, New York",107,2024
1000000US360570722002025,"Block 2025, Block Group 2, Census Tract 722, Montgomery County, New York",9,2025
1000000US360570722002026,"Block 2026, Block Group 2, Census Tract 722, Montgomery County, New York",44,2026
1000000US360570722002027,"Block 2027, Block Group 2, Census Tract 722, Montgomery County, New York",45,2027
1000000US360570722002028,"Block 2028, Block Group 2, Census Tract 722, Montgomery County, New York",9,2028
1000000US360570722002029,"Block 2029, Block Group 2, Census Tract 722, Montgomery County, New York",98,2029
1000000US360570722002030,"Block 2030, Block Group 2, Census Tract 722, Montgomery County, New York",26,2030
1000000US360570722002031,"Block 2031, Block Group 2, Census Tract 722, Montgomery County, New York",9,2031
1000000US360570722002032,"Block 2032, Block Group 2, Census Tract 722, Montgomery County, New York",114,2032
1000000US360570722002033,"Block 2033, Block Group 2, Census Tract 722, Montgomery County, New York",9,2033
1000000US360570722002034,"Block 2034, Block Group 2, Census Tract 722, Montgomery County, New York",6,2034
1000000US360570722002035,"Block 2035, Block Group 2, Census Tract 722, Montgomery County, New York",15,2035
1000000US360570722002036,"Block 2036, Block Group 2, Census Tract 722, Montgomery County, New York",12,2036
1000000US360570722002037,"Block 2037, Block Group 2, Census Tract 722, Montgomery County, New York",0,2037
1000000US360570722002038,"Block 2038, Block Group 2, Census Tract 722, Montgomery County, New York",9,2038
1000000US360570722002039,"Block 2039, Block Group 2, Census Tract 722, Montgomery County, New York",15,2039
1000000US360570722002040,"Block 2040, Block Group 2, Census Tract 722, Montgomery County, New York",12,2040
1000000US360570722002041,"Block 2041, Block Group 2, Census Tract 722, Montgomery County, New York",0,2041
1000000US360570722002042,"Block 2042, Block Group 2, Census Tract 722, Montgomery County, New York",9,2042
1000000US360570722002043,"Block 2043, Block Group 2, Census Tract 722, Montgomery County, New York",53,2043
1000000US360570722002044,"Block 2044, Block Group 2, Census Tract 722, Montgomery County, New York",0,2044
1000000US360570722002045,"Block 2045, Block Group 2, Census Tract 722, Montgomery County, New York",74,2045
1000000US360570722002046,"Block 2046, Block Group 2, Census Tract 722, Montgomery County, New York",5,2046
1000000US360570722002047,"Block 2047, Block Group 2, Census Tract 722, Montgomery County, New York",1,2047
1000000US360570722002048,"Block 2048, Block Group 2, Census Tract 722, Montgomery County, New York",0,2048
1000000US360570722002049,"Block 2049, Block Group 2, Census Tract 722, Montgomery County, New York",0,2049
1000000US360570722002050,"Block 2050, Block Group 2, Census Tract 722, Montgomery County, New York",0,2050
1000000US360570722002051,"Block 2051, Block Group 2, Census Tract 722, Montgomery County, New York",0,2051
1000000US360570722002052,"Block 2052, Block Group 2, Census Tract 722, Montgomery County, New York",13,2052
1000000US360570722002053,"Block 2053, Block Group 2, Census Tract 722, Montgomery County, New York",17,2053
1000000US360570722002054,"Block 2054, Block Group 2, Census Tract 722, Montgomery County, New York",0,2054
1000000US360570722002055,"Block 2055, Block Group 2, Census Tract 722, Montgomery County, New York",13,2055
1000000US360570722002056,"Block 2056, Block Group 2, Census Tract 722, Montgomery County, New York",0,2056
1000000US360570722003000,"Block 3000, Block Group 3, Census Tract 722, Montgomery County, New York",39,3000
1000000US360570722003001,"Block 3001, Block Group 3, Census Tract 722, Montgomery County, New York",73,3001
1000000US360570722003002,"Block 3002, Block Group 3, Census Tract 722, Montgomery County, New York",21,3002
1000000US360570722003003,"Block 3003, Block Group 3, Census Tract 722, Montgomery County, New York",108,3003
1000000US360570722003004,"Block 3004, Block Group 3, Census Tract 722, Montgomery County, New York",16,3004
1000000US360570722003005,"Block 3005, Block Group 3, Census Tract 722, Montgomery County, New York",39,3005
1000000US360570722003006,"Block 3006, Block Group 3, Census Tract 722, Montgomery County, New York",6,3006
1000000US360570722003007,"Block 3007, Block Group 3, Census Tract 722, Montgomery County, New York",24,3007
1000000US360570722003008,"Block 3008, Block Group 3, Census Tract 722, Montgomery County, New York",14,3008
1000000US360570722003009,"Block 3009, Block Group 3, Census Tract 722, Montgomery County, New York",93,3009
1000000US360570722003010,"Block 3010, Block Group 3, Census Tract 722, Montgomery County, New York",19,3010
1000000US360570722003011,"Block 3011, Block Group 3, Census Tract 722, Montgomery County, New York",30,3011
1000000US360570722003012,"Block 3012, Block Group 3, Census Tract 722, Montgomery County, New York",73,3012
1000000US360570722003013,"Block 3013, Block Group 3, Census Tract 722, Montgomery County, New York",7,3013
1000000US360570722003014,"Block 3014, Block Group 3, Census Tract 722, Montgomery County, New York",13,3014
1000000US360570722003015,"Block 3015, Block Group 3, Census Tract 722, Montgomery County, New York",0,3015
1000000US360570722003016,"Block 3016, Block Group 3, Census Tract 722, Montgomery County, New York",18,3016
1000000US360570722003017,"Block 3017, Block Group 3, Census Tract 722, Montgomery County, New York",32,3017
1000000US360570722003018,"Block 3018, Block Group 3, Census Tract 722, Montgomery County, New York",0,3018
1000000US360570722003019,"Block 3019, Block Group 3, Census Tract 722, Montgomery County, New York",45,3019
1000000US360570722003020,"Block 3020, Block Group 3, Census Tract 722, Montgomery County, New York",3,3020
1000000US360570722003021,"Block 3021, Block Group 3, Census Tract 722, Montgomery County, New York",0,3021
1000000US360570722003022,"Block 3022, Block Group 3, Census Tract 722, Montgomery County, New York",101,3022
1000000US360570722003023,"Block 3023, Block Group 3, Census Tract 722, Montgomery County, New York",0,3023
1000000US360570722003024,"Block 3024, Block Group 3, Census Tract 722, Montgomery County, New York",0,3024
1000000US360570722003025,"Block 3025, Block Group 3, Census Tract 722, Montgomery County, New York",20,3025
1000000US360570722003026,"Block 3026, Block Group 3, Census Tract 722, Montgomery County, New York",6,3026
1000000US360570722003027,"Block 3027, Block Group 3, Census Tract 722, Montgomery County, New York",33,3027
1000000US360570722003028,"Block 3028, Block Group 3, Census Tract 722, Montgomery County, New York",31,3028
1000000US360570722003029,"Block 3029, Block Group 3, Census Tract 722, Montgomery County, New York",17,3029
1000000US360570722003030,"Block 3030, Block Group 3, Census Tract 722, Montgomery County, New York",11,3030
1000000US360570722003031,"Block 3031, Block Group 3, Census Tract 722, Montgomery County, New York",22,3031
1000000US360570722003032,"Block 3032, Block Group 3, Census Tract 722, Montgomery County, New York",0,3032
1000000US360570722003033,"Block 3033, Block Group 3, Census Tract 722, Montgomery County, New York",15,3033
1000000US360570722003034,"Block 3034, Block Group 3, Census Tract 722, Montgomery County, New York",0,3034
1000000US360570722003035,"Block 3035, Block Group 3, Census Tract 722, Montgomery County, New York",0,3035
1000000US360570722003036,"Block 3036, Block Group 3, Census Tract 722, Montgomery County, New York",0,3036
1000000US360570722003037,"Block 3037, Block Group 3, Census Tract 722, Montgomery County, New York",0,3037
1000000US360570722003038,"Block 3038, Block Group 3, Census Tract 722, Montgomery County, New York",0,3038
1000000US360570722003039,"Block 3039, Block Group 3, Census Tract 722, Montgomery County, New York",0,3039
1000000US360570722003040,"Block 3040, Block Group 3, Census Tract 722, Montgomery County, New York",1,3040
1000000US360570722003041,"Block 3041, Block Group 3, Census Tract 722, Montgomery County, New York",2,3041
1000000US360570722003042,"Block 3042, Block Group 3, Census Tract 722, Montgomery County, New York",27,3042
1000000US360570722004000,"Block 4000, Block Group 4, Census Tract 722, Montgomery County, New York",2,4000
1000000US360570722004001,"Block 4001, Block Group 4, Census Tract 722, Montgomery County, New York",15,4001
1000000US360570722004002,"Block 4002, Block Group 4, Census Tract 722, Montgomery County, New York",2,4002
1000000US360570722004003,"Block 4003, Block Group 4, Census Tract 722, Montgomery County, New York",10,4003
1000000US360570722004004,"Block 4004, Block Group 4, Census Tract 722, Montgomery County, New York",12,4004
1000000US360570722004005,"Block 4005, Block Group 4, Census Tract 722, Montgomery County, New York",2,4005
1000000US360570722004006,"Block 4006, Block Group 4, Census Tract 722, Montgomery County, New York",2,4006
1000000US360570722004007,"Block 4007, Block Group 4, Census Tract 722, Montgomery County, New York",21,4007
1000000US360570722004008,"Block 4008, Block Group 4, Census Tract 722, Montgomery County, New York",15,4008
1000000US360570722004009,"Block 4009, Block Group 4, Census Tract 722, Montgomery County, New York",3,4009
1000000US360570722004010,"Block 4010, Block Group 4, Census Tract 722, Montgomery County, New York",6,4010
1000000US360570722004011,"Block 4011, Block Group 4, Census Tract 722, Montgomery County, New York",40,4011
1000000US360570722004012,"Block 4012, Block Group 4, Census Tract 722, Montgomery County, New York",2,4012
1000000US360570722004013,"Block 4013, Block Group 4, Census Tract 722, Montgomery County, New York",0,4013
1000000US360570722004014,"Block 4014, Block Group 4, Census Tract 722, Montgomery County, New York",18,4014
1000000US360570722004015,"Block 4015, Block Group 4, Census Tract 722, Montgomery County, New York",9,4015
1000000US360570722004016,"Block 4016, Block Group 4, Census Tract 722, Montgomery County, New York",5,4016
1000000US360570722004017,"Block 4017, Block Group 4, Census Tract 722, Montgomery County, New York",38,4017
1000000US360570722004018,"Block 4018, Block Group 4, Census Tract 722, Montgomery County, New York",162,4018
1000000US360570722004019,"Block 4019, Block Group 4, Census Tract 722, Montgomery County, New York",3,4019
1000000US360570722004020,"Block 4020, Block Group 4, Census Tract 722, Montgomery County, New York",5,4020
1000000US360570722004021,"Block 4021, Block Group 4, Census Tract 722, Montgomery County, New York",22,4021
1000000US360570722004022,"Block 4022, Block Group 4, Census Tract 722, Montgomery County, New York",18,4022
1000000US360570722004023,"Block 4023, Block Group 4, Census Tract 722, Montgomery County, New York",14,4023
1000000US360570722004024,"Block 4024, Block Group 4, Census Tract 722, Montgomery County, New York",0,4024
1000000US360570722004025,"Block 4025, Block Group 4, Census Tract 722, Montgomery County, New York",0,4025
1000000US360570722004026,"Block 4026, Block Group 4, Census Tract 722, Montgomery County, New York",4,4026
1000000US360570722004027,"Block 4027, Block Group 4, Census Tract 722, Montgomery County, New York",6,4027
1000000US360570722004028,"Block 4028, Block Group 4, Census Tract 722, Montgomery County, New York",6,4028
1000000US360570722004029,"Block 4029, Block Group 4, Census Tract 722, Montgomery County, New York",13,4029
1000000US360570722004030,"Block 4030, Block Group 4, Census Tract 722, Montgomery County, New York",16,4030
1000000US360570722004031,"Block 4031, Block Group 4, Census Tract 722, Montgomery County, New York",41,4031
1000000US360570722004032,"Block 4032, Block Group 4, Census Tract 722, Montgomery County, New York",5,4032
1000000US360570722004033,"Block 4033, Block Group 4, Census Tract 722, Montgomery County, New York",79,4033
1000000US360570722004034,"Block 4034, Block Group 4, Census Tract 722, Montgomery County, New York",59,4034
1000000US360570722004035,"Block 4035, Block Group 4, Census Tract 722, Montgomery County, New York",27,4035
1000000US360570722004036,"Block 4036, Block Group 4, Census Tract 722, Montgomery County, New York",9,4036
1000000US360570722004037,"Block 4037, Block Group 4, Census Tract 722, Montgomery County, New York",26,4037
1000000US360570722004038,"Block 4038, Block Group 4, Census Tract 722, Montgomery County, New York",14,4038
1000000US360570722004039,"Block 4039, Block Group 4, Census Tract 722, Montgomery County, New York",8,4039
1000000US360570722004040,"Block 4040, Block Group 4, Census Tract 722, Montgomery County, New York",0,4040
1000000US360570722004041,"Block 4041, Block Group 4, Census Tract 722, Montgomery County, New York",19,4041
1000000US360570722004042,"Block 4042, Block Group 4, Census Tract 722, Montgomery County, New York",0,4042
1000000US360570722004043,"Block 4043, Block Group 4, Census Tract 722, Montgomery County, New York",0,4043
1000000US360570722004044,"Block 4044, Block Group 4, Census Tract 722, Montgomery County, New York",7,4044
1000000US360570722004045,"Block 4045, Block Group 4, Census Tract 722, Montgomery County, New York",37,4045
1000000US360570722004046,"Block 4046, Block Group 4, Census Tract 722, Montgomery County, New York",43,4046
1000000US360570722004047,"Block 4047, Block Group 4, Census Tract 722, Montgomery County, New York",5,4047
1000000US360570722004048,"Block 4048, Block Group 4, Census Tract 722, Montgomery County, New York",5,4048
1000000US360570722004049,"Block 4049, Block Group 4, Census Tract 722, Montgomery County, New York",23,4049
1000000US360570722004050,"Block 4050, Block Group 4, Census Tract 722, Montgomery County, New York",0,4050
1000000US360570722004051,"Block 4051, Block Group 4, Census Tract 722, Montgomery County, New York",0,4051
1000000US360570722004052,"Block 4052, Block Group 4, Census Tract 722, Montgomery County, New York",4,4052
1000000US360570722004053,"Block 4053, Block Group 4, Census Tract 722, Montgomery County, New York",0,4053
1000000US360570722004054,"Block 4054, Block Group 4, Census Tract 722, Montgomery County, New York",4,4054
1000000US360570722004055,"Block 4055, Block Group 4, Census Tract 722, Montgomery County, New York",0,4055
1000000US360570722004056,"Block 4056, Block Group 4, Census Tract 722, Montgomery County, New York",12,4056
1000000US360570722004057,"Block 4057, Block Group 4, Census Tract 722, Montgomery County, New York",0,4057
1000000US360570722004058,"Block 4058, Block Group 4, Census Tract 722, Montgomery County, New York",0,4058
1000000US360570722004059,"Block 4059, Block Group 4, Census Tract 722, Montgomery County, New York",13,4059
1000000US360570722004060,"Block 4060, Block Group 4, Census Tract 722, Montgomery County, New York",0,4060
1000000US360570722004061,"Block 4061, Block Group 4, Census Tract 722, Montgomery County, New York",1,4061
1000000US360570722004062,"Block 4062, Block Group 4, Census Tract 722, Montgomery County, New York",8,4062
1000000US360570723001000,"Block 1000, Block Group 1, Census Tract 723, Montgomery County, New York",10,1000
1000000US360570723001001,"Block 1001, Block Group 1, Census Tract 723, Montgomery County, New York",9,1001
1000000US360570723001002,"Block 1002, Block Group 1, Census Tract 723, Montgomery County, New York",4,1002
1000000US360570723001003,"Block 1003, Block Group 1, Census Tract 723, Montgomery County, New York",0,1003
1000000US360570723001004,"Block 1004, Block Group 1, Census Tract 723, Montgomery County, New York",7,1004
1000000US360570723001005,"Block 1005, Block Group 1, Census Tract 723, Montgomery County, New York",45,1005
1000000US360570723001006,"Block 1006, Block Group 1, Census Tract 723, Montgomery County, New York",0,1006
1000000US360570723001007,"Block 1007, Block Group 1, Census Tract 723, Montgomery County, New York",0,1007
1000000US360570723001008,"Block 1008, Block Group 1, Census Tract 723, Montgomery County, New York",0,1008
1000000US360570723001009,"Block 1009, Block Group 1, Census Tract 723, Montgomery County, New York",10,1009
1000000US360570723001010,"Block 1010, Block Group 1, Census Tract 723, Montgomery County, New York",2,1010
1000000US360570723001011,"Block 1011, Block Group 1, Census Tract 723, Montgomery County, New York",0,1011
1000000US360570723001012,"Block 1012, Block Group 1, Census Tract 723, Montgomery County, New York",0,1012
1000000US360570723001013,"Block 1013, Block Group 1, Census Tract 723, Montgomery County, New York",2,1013
1000000US360570723001014,"Block 1014, Block Group 1, Census Tract 723, Montgomery County, New York",0,1014
1000000US360570723001015,"Block 1015, Block Group 1, Census Tract 723, Montgomery County, New York",0,1015
1000000US360570723001016,"Block 1016, Block Group 1, Census Tract 723, Montgomery County, New York",6,1016
1000000US360570723001017,"Block 1017, Block Group 1, Census Tract 723, Montgomery County, New York",49,1017
1000000US360570723001018,"Block 1018, Block Group 1, Census Tract 723, Montgomery County, New York",0,1018
